chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
,,219937,0,0,0,0,0,2,1.5,2.0,0,Rhys,0,334,false,"",,40,219937.jpg,0,Williams,0.2,false,,a,12,14,0,666,666,1188,1188,0.0,0.0,R.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,311,112,301,107,227,73,322,113,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,575,172,318,105,318,105,361,134,0.0,0.0
,,122798,0,0,0,0,0,2,3.7,4.2,6,Andrew,6,335,false,"",,60,122798.jpg,6,Robertson,4.8,false,,a,12,14,6,19676,19676,11286,11286,1.0,1.0,Robertson,78,0,0,1,0,0,0,0,0,0,0,0,24,12.0,17.1,4,3.3,1,0.0,0.13,0.13,0.41,137,60,53,6,152,40,107,22,2.0,"",,"",,"",0.0,0,0.15,0.15,0.47000000000000003,0.0,73,5,46,18,46,18,75,29,1.15,1.15
,,424876,0,0,0,0,0,3,2.8,3.3,7,Dominik,7,336,false,"",,65,424876.jpg,7,Szoboszlai,2.5,false,,a,12,14,7,33709,33709,9366,9366,1.1,1.1,Szoboszlai,90,0,1,1,0,0,0,0,0,0,0,1,28,10.4,41.2,15,6.7,1,0.15,0.24,0.39,0.45,153,62,14,12,65,40,34,27,4.0,"",2.0,"",,"",0.15,0,0.24,0.39,0.45,0.0,61,41,32,13,32,13,113,38,1.0,1.0
,,214285,0,0,0,0,0,2,2.9,3.4,1,Konstantinos,1,337,false,"",,50,214285.jpg,1,Tsimikas,0.4,false,,a,12,14,1,518,518,5945,5945,0.2,0.2,Tsimikas,11,0,0,0,0,0,0,0,0,0,0,0,3,1.4,1.2,0,0.3,0,0.0,0.01,0.01,0.04,267,95,210,62,488,186,276,94,3.0,"",,"",,"",0.0,0,0.08,0.08,0.33,0.0,238,29,229,85,229,85,273,102,0.0,0.0
,,444765,0,0,0,0,0,2,1.5,2.0,0,Sepp,0,338,false,"",,40,444765.jpg,0,van den Berg,0.4,false,,a,12,14,0,1768,1768,2774,2774,0.0,0.0,Van den Berg,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,324,118,315,114,241,80,335,119,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,591,181,333,113,333,113,276,103,0.0,0.0
,,97032,0,0,0,0,0,2,3.7,4.2,6,Virgil,6,339,false,"",,60,97032.jpg,6,van Dijk,12.6,false,,a,12,14,6,32610,32610,22399,22399,1.0,1.0,Virgil,90,0,0,1,0,0,0,0,0,0,0,0,24,8.8,1.5,4,1.4,1,0.0,0.01,0.01,0.45,175,72,192,51,151,39,229,79,,"",3.0,"",,"",0.0,0,0.01,0.01,0.45,0.0,72,4,45,17,45,17,35,10,1.0,1.0
,,211975,0,0,0,0,0,2,4.3,3.8,6,Manuel,6,340,false,"",,55,211975.jpg,6,Akanji,5.0,false,,a,13,43,6,43764,43764,10370,10370,1.1,1.1,Akanji,90,0,0,1,0,0,0,0,0,0,0,0,28,16.2,1.6,0,1.8,1,0.0,0.01,0.01,1.01,94,34,186,49,568,200,200,64,,"",,"",,"",0.0,0,0.01,0.01,1.01,0.0,138,16,43,16,43,16,73,27,1.0,1.0
,,126184,0,0,0,0,0,2,4.3,3.8,0,Nathan,0,341,false,"",,55,126184.jpg,0,Aké,2.6,false,,a,13,43,0,4736,4736,21339,21339,0.0,0.0,Aké,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,564,200,574,201,558,198,574,201,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,116,14,570,199,570,199,111,41,0.0,0.0
,,165809,0,0,0,0,0,3,3.8,3.3,6,Bernardo,6,342,false,"",,65,165809.jpg,6,Veiga de Carvalho e Silva,5.8,false,,a,13,43,6,118582,118582,16155,16155,0.9,0.9,Bernardo,90,0,1,1,0,0,0,0,0,0,0,0,26,32.0,38.1,30,10.0,1,0.13,0.2,0.33,1.01,29,14,16,14,22,14,9,5,4.0,"",,"",,"",0.13,0,0.2,0.33,1.01,0.0,44,25,51,17,51,17,67,22,1.0,1.0
0.0,0.0,477555,0,0,0,0,0,3,0.0,0.0,0,Oscar,0,343,false,Leg injury - Expected back 14 Dec,2024-08-14T22:30:05.558994Z,50,477555.jpg,0,Bobb,0.3,false,,i,13,43,0,169,169,8549,8549,0.0,0.0,Bobb,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,535,234,548,240,524,223,547,237,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,291,188,546,237,546,237,329,110,0.0,0.0
,,17601,0,0,0,0,0,1,2.5,2.0,0,Scott,0,344,false,"",,40,17601.jpg,0,Carson,0.2,false,,a,13,43,0,767,767,697,697,0.0,0.0,Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,282,20,272,1,196,1,293,20,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,540,39,290,21,290,21,372,54,0.0,0.0
,,61366,0,0,0,0,0,3,4.7,4.2,3,Kevin,3,345,false,"",,95,61366.jpg,3,De Bruyne,8.1,false,,a,13,43,3,39232,39232,25396,25396,0.3,0.3,De Bruyne,90,0,0,1,0,0,0,0,0,0,0,0,14,5.0,15.3,4,2.4,1,0.07,0.32,0.39,1.01,219,98,68,54,158,91,157,86,1.0,"",1.0,"",4.0,"",0.07,0,0.32,0.39,1.01,0.0,6,5,89,43,89,43,50,18,1.0,1.0
,,248875,0,0,0,0,0,3,3.8,3.3,3,Jérémy,3,346,false,"",,65,248875.jpg,3,Doku,4.0,false,,a,13,43,3,64410,64410,14996,14996,0.5,0.5,Doku,90,0,0,1,0,0,0,0,0,0,0,0,20,12.8,23.3,29,6.5,1,0.13,0.09,0.22,1.01,126,43,41,34,24,16,38,31,,"",,"",,"",0.13,0,0.09,0.22,1.01,0.0,60,40,82,36,82,36,85,27,1.0,1.0
,,121160,0,0,0,0,0,1,5.5,5.0,8,Ederson,8,347,false,"",,55,121160.jpg,8,Santana de Moraes,7.6,false,,a,13,43,8,43766,43766,13638,13638,1.5,1.5,Ederson M.,90,0,0,1,0,0,0,0,0,0,3,1,30,19.6,0.0,0,2.0,1,0.0,0.0,0.0,1.01,71,15,573,65,557,65,182,15,,"",,"",,"",0.0,3,0.0,0.0,1.01,0.0,113,3,16,2,16,2,53,11,1.0,1.0
,,209244,0,0,0,0,0,3,4.7,4.2,1,Phil,1,348,false,"",,95,209244.jpg,1,Foden,17.5,false,,a,13,43,1,31420,31420,90249,90249,0.1,0.1,Foden,45,0,0,0,0,0,0,0,0,0,0,0,6,9.0,3.7,0,1.3,0,0.0,0.01,0.01,0.72,173,72,144,99,620,279,232,112,3.0,"",,"",,"",0.0,0,0.02,0.02,1.44,0.0,7,6,289,145,289,145,22,9,0.0,0.0
100.0,75.0,114283,0,0,0,0,0,3,3.8,2.5,0,Jack,0,349,false,"",2024-08-12T14:30:04.663213Z,65,114283.jpg,0,Grealish,0.2,false,,a,13,43,0,606,606,1682,1682,0.0,0.0,Grealish,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,604,272,609,273,604,270,609,273,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,42,23,606,274,606,274,381,128,0.0,0.0
,,477424,0,0,0,0,0,2,4.7,4.2,7,Joško,7,350,false,"",,60,477424.jpg,7,Gvardiol,32.8,false,,a,13,43,7,97874,97874,32838,32838,1.2,1.2,Gvardiol,90,0,0,1,0,0,0,0,0,0,0,1,30,23.2,3.3,5,3.2,1,0.03,0.02,0.05,1.01,56,13,148,35,132,33,112,25,,"",,"",,"",0.03,0,0.02,0.05,1.01,0.0,93,9,31,8,31,8,10,3,1.0,1.0
,,223094,0,0,0,0,0,4,5.5,5.0,7,Erling,7,351,false,"",,150,223094.jpg,7,Haaland,52.5,false,,a,13,43,7,111491,111491,22892,22892,0.5,0.5,Haaland,90,1,0,1,0,0,0,0,1,0,0,2,31,36.4,0.6,38,7.5,1,0.28,0.0,0.28,1.01,22,5,233,24,13,5,26,6,,"",3.0,"",1.0,"",0.28,0,0.0,0.28,1.01,0.0,1,1,33,7,33,7,2,2,1.0,1.0
0.0,0.0,461358,0,0,0,0,0,4,0.0,0.0,0,Julián,0,352,false,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,461358.jpg,0,Álvarez,0.3,false,,u,13,43,0,0,0,14796,14796,0.0,0.0,J.Alvarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,614,66,617,69,616,69,617,69,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,36,16,614,68,614,68,327,50,0.0,0.0
,,121145,0,0,0,0,0,2,4.3,3.8,0,João,0,353,false,"",,55,121145.jpg,0,Cavaco Cancelo,0.9,false,,a,13,43,0,1952,1952,11480,11480,0.0,0.0,João Cancelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,563,199,572,200,556,197,573,200,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,112,13,569,198,569,198,193,68,0.0,0.0
,,91651,0,0,0,0,1,3,3.5,3.0,11,Mateo,11,354,true,"",,55,91651.jpg,11,Kovačić,1.2,false,,a,13,43,11,61392,61392,4050,4050,2.0,2.0,Kovačić,90,1,0,1,0,0,0,0,0,0,0,3,36,55.6,4.9,9,7.0,1,0.13,0.02,0.15,1.01,4,3,132,90,83,54,32,25,,"",,"",,"",0.13,0,0.02,0.15,1.01,0.0,104,63,5,3,5,3,171,56,1.0,1.0
,,477064,0,0,0,0,0,2,3.4,2.9,6,Rico,6,355,false,"",,45,477064.jpg,6,Lewis,1.1,false,,a,13,43,6,48157,48157,4088,4088,1.3,1.3,Lewis,90,0,0,1,0,0,0,0,0,0,0,0,22,15.0,3.3,8,2.6,1,0.0,0.01,0.01,1.01,102,41,146,33,89,14,141,36,,"",,"",,"",0.0,0,0.01,0.01,1.01,0.0,475,138,38,13,38,13,180,65,1.0,1.0
,,465351,0,0,0,0,0,3,3.1,2.6,0,Matheus Luiz,0,356,false,"",,50,465351.jpg,0,Nunes,0.0,false,,a,13,43,0,243,243,442,442,0.0,0.0,Matheus N.,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,531,231,544,237,519,219,543,234,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,286,184,542,234,542,234,537,224,0.0,0.0
,,432714,0,0,0,0,0,3,3.1,2.6,0,James,0,357,false,"",,50,432714.jpg,0,McAtee,0.1,false,,a,13,43,0,216,216,841,841,0.0,0.0,McAtee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,525,227,537,233,507,210,537,230,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,269,172,536,230,536,230,467,171,0.0,0.0
,,88248,0,0,0,0,0,1,5.5,5.0,0,Stefan,0,358,false,"",,55,88248.jpg,0,Ortega Moreno,0.8,false,,a,13,43,0,267,267,5725,5725,0.0,0.0,Ortega Moreno,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,559,66,568,63,550,63,570,66,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,101,1,566,66,566,66,199,28,0.0,0.0
0.0,0.0,220566,0,0,0,0,0,3,0.0,0.0,0,Rodrigo 'Rodri',0,360,false,Hamstring injury - Unknown return date,2024-08-16T13:30:05.854954Z,65,220566.jpg,0,Hernandez,3.4,false,,i,13,43,0,877,877,134231,134231,0.0,0.0,Rodrigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,607,275,611,275,607,273,611,275,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,53,33,607,275,607,275,100,34,0.0,0.0
,,171314,0,0,0,0,0,2,4.3,3.8,6,Rúben,6,361,false,"",,55,171314.jpg,6,Gato Alves Dias,4.1,false,,a,13,43,6,36241,36241,9884,9884,1.1,1.1,Rúben,90,0,0,1,0,0,0,0,0,0,0,0,27,14.2,0.5,0,1.5,1,0.0,0.0,0.0,1.01,116,48,239,77,562,199,223,76,,"",,"",,"",0.0,0,0.0,0.0,1.01,0.0,125,15,42,15,42,15,84,32,1.0,1.0
,,97299,0,0,0,0,0,2,4.3,3.8,0,John,0,362,false,"",,55,97299.jpg,0,Stones,2.2,false,,a,13,43,0,4024,4024,16672,16672,0.0,0.0,Stones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,561,197,570,199,552,196,572,199,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,106,11,568,197,568,197,125,48,0.0,0.0
,,58621,0,0,0,0,0,2,4.3,3.8,0,Kyle,0,363,false,"",,55,58621.jpg,0,Walker,9.2,false,,a,13,43,0,14511,14511,65802,65802,0.0,0.0,Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,557,196,566,198,548,195,568,198,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,98,10,563,196,563,196,43,14,0.0,0.0
75.0,,510281,0,0,0,0,0,3,2.9,3.3,1,Sávio 'Savinho',1,571,false,Knock - 75% chance of playing,2024-08-18T22:30:06.139926Z,65,510281.jpg,1,Moreira de Oliveira,0.5,false,,d,13,43,1,6681,6681,6938,6938,0.2,0.2,Sávio,45,0,0,0,0,0,0,0,0,0,0,0,8,11.6,36.4,4,5.2,1,0.0,0.16,0.16,0.3,143,53,20,18,155,90,57,43,,"",,"",,"",0.0,0,0.32,0.32,0.6000000000000001,0.0,68,47,284,143,284,143,255,84,2.0,0.0
,,472769,0,0,0,0,0,3,3.1,2.6,0,Nico,0,607,false,"",,50,472769.jpg,0,O'Reilly,0.0,false,,a,13,43,0,62,62,93,93,0.0,0.0,O’Reilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,532,232,545,238,521,221,544,235,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,288,186,543,235,543,235,590,257,0.0,0.0
,,493250,0,0,0,0,0,3,1.6,1.6,3,Amad,3,364,false,"",,50,493250.jpg,3,Diallo,3.5,false,,a,14,1,3,15513,15513,15542,15542,0.6,0.6,Amad,60,0,0,1,0,0,0,0,0,0,0,0,11,7.4,19.1,6,3.3,1,0.0,0.13,0.13,0.21,190,80,50,40,120,69,105,65,2.0,"",,"",,"",0.0,0,0.2,0.2,0.32,0.0,305,195,74,28,74,28,94,30,1.5,1.5
,,467169,0,0,0,0,0,3,2.2,2.2,0,Antony Matheus,0,365,false,"",,60,467169.jpg,0,dos Santos,0.3,false,,a,14,1,0,1008,1008,3797,3797,0.0,0.0,Antony,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,597,267,602,268,596,264,602,268,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,91,57,599,269,599,269,332,111,0.0,0.0
,,141746,0,0,0,0,0,3,2.9,2.9,3,Bruno,3,366,false,"",,85,141746.jpg,3,Borges Fernandes,19.3,false,,a,14,1,3,25957,25957,66702,66702,0.4,0.4,B.Fernandes,90,0,0,1,0,0,0,0,0,0,0,0,10,15.0,8.3,49,7.2,1,1.19,0.03,1.22,0.44,104,34,117,79,8,6,29,22,1.0,"",1.0,"",1.0,"",1.19,0,0.03,1.22,0.44,0.0,9,7,87,41,87,41,17,6,1.0,1.0
,,451302,0,0,0,0,0,1,2.2,2.2,0,Altay,0,367,false,"",,45,451302.jpg,0,Bayindir,0.1,false,,a,14,1,0,101,101,745,745,0.0,0.0,Bayindir,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,422,60,426,50,373,50,433,60,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,456,32,433,60,433,60,437,59,0.0,0.0
,,61256,0,0,0,0,0,3,1.6,1.6,3,Carlos Henrique,3,368,false,"",,50,61256.jpg,3,Casimiro,0.7,false,,a,14,1,3,9980,9980,4002,4002,0.6,0.6,Casemiro,90,0,0,1,0,0,0,0,0,0,0,0,19,26.8,39.9,13,8.0,1,0.16,0.5,0.66,0.44,41,18,15,13,71,45,19,13,,"",,"",,"",0.16,0,0.5,0.66,0.44,0.0,178,111,67,23,67,23,219,74,1.0,1.0
,,216051,0,0,0,0,0,2,2.4,2.4,7,Diogo,7,369,false,"",,50,216051.jpg,7,Dalot Teixeira,8.7,false,,a,14,1,7,53800,53800,20898,20898,1.4,1.4,Dalot,90,0,0,1,0,0,0,0,0,0,0,1,26,13.4,4.8,0,1.8,1,0.0,0.02,0.02,0.44,125,54,135,29,489,187,198,63,,"",,"",,"",0.0,0,0.02,0.02,0.44,0.0,242,30,28,7,28,7,47,17,1.0,1.0
,,80607,0,0,0,0,0,3,2.0,2.0,0,Christian,0,370,false,"",,55,80607.jpg,0,Eriksen,0.2,false,,a,14,1,0,599,599,2575,2575,0.0,0.0,Eriksen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,558,246,567,250,549,238,569,249,3.0,"",4.0,"",,"",0.0,0,0.0,0.0,0.0,0.0,100,60,565,249,565,249,358,122,0.0,0.0
,,37642,0,0,0,0,0,2,1.9,1.9,1,Jonny,1,371,false,"",,45,37642.jpg,1,Evans,0.1,false,,a,14,1,1,281,281,941,941,0.2,0.2,Evans,9,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.0,0,0.1,0,0.0,0.0,0.0,0.06,266,94,342,134,271,103,285,96,,"",,"",,"",0.0,0,0.0,0.0,0.6000000000000001,0.0,327,45,184,58,184,58,411,155,0.0,0.0
,,493105,0,0,0,0,0,3,2.3,2.3,4,Alejandro,4,372,false,"",,65,493105.jpg,4,Garnacho,17.7,false,,a,14,1,4,54466,54466,62382,62382,0.6,0.6,Garnacho,29,0,1,0,0,0,0,0,0,0,0,0,11,21.2,25.0,9,5.5,0,0.68,0.09,0.77,0.23,63,24,34,30,86,57,54,40,,"",,"",,"",2.11,0,0.28,2.39,0.71,0.0,67,46,64,22,64,22,21,8,0.0,0.0
,,465527,0,0,0,0,0,3,1.0,1.0,0,Hannibal,0,373,false,"",,45,465527.jpg,0,Mejbri,0.1,false,,a,14,1,0,431,431,1024,1024,0.0,0.0,Hannibal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,430,159,435,166,384,132,441,162,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,467,233,441,164,441,164,416,147,0.0,0.0
,,21205,0,0,0,0,0,1,1.0,1.0,0,Tom,0,374,false,"",,40,21205.jpg,0,Heaton,0.2,false,,a,14,1,0,602,602,639,639,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,284,22,274,3,198,3,295,22,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,542,41,292,23,292,23,338,51,0.0,0.0
0.0,0.0,497894,0,0,0,0,0,4,0.0,0.0,0,Rasmus,0,375,false,Hamstring injury - Expected back 14 Sep,2024-08-05T15:00:04.427374Z,70,497894.jpg,0,Højlund,0.5,false,,i,14,1,0,321,321,14501,14501,0.0,0.0,Højlund,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,615,67,618,70,617,70,618,70,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,37,17,615,69,615,69,237,40,0.0,0.0
,,184667,0,0,0,0,0,2,1.9,1.9,0,Victor,0,376,false,"",,45,184667.jpg,0,Lindelöf,0.2,false,,a,14,1,0,153,153,2108,2108,0.0,0.0,Lindelof,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,380,156,382,155,317,128,391,157,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,385,82,388,151,388,151,365,137,0.0,0.0
100.0,100.0,95658,0,0,0,0,0,2,2.4,2.4,5,Harry,5,377,false,"",2024-08-12T14:30:04.680129Z,50,95658.jpg,5,Maguire,0.7,false,,a,14,1,5,6774,6774,2275,2275,1.0,1.0,Maguire,80,0,0,1,0,0,0,0,1,0,0,0,22,19.6,1.6,0,2.1,1,0.0,0.01,0.01,0.38,70,22,184,48,453,179,177,53,,"",,"",,"",0.0,0,0.01,0.01,0.43,0.0,187,20,55,24,55,24,217,78,1.12,1.12
,,516895,0,0,0,0,0,3,2.0,2.0,3,Kobbie,3,378,false,"",,55,516895.jpg,3,Mainoo,6.3,false,,a,14,1,3,23813,23813,29517,29517,0.5,0.5,Mainoo,83,0,0,1,0,0,0,0,0,0,0,0,21,12.0,3.7,1,1.7,1,0.03,0.01,0.04,0.38,136,48,143,98,195,110,206,101,,"",,"",,"",0.03,0,0.01,0.04,0.41000000000000003,0.0,169,104,78,32,78,32,63,20,1.08,1.08
0.0,0.0,222690,0,0,0,0,0,2,0.0,0.0,0,Tyrell,0,379,false,Knee injury - Expected back 05 Oct,2024-08-05T15:00:04.439521Z,45,222690.jpg,0,Malacia,0.0,false,,i,14,1,0,21,21,281,281,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,396,169,399,168,337,144,407,170,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,413,105,405,165,405,165,586,197,0.0,0.0
,,221820,0,0,0,0,0,2,1.9,1.9,7,Lisandro,7,380,false,"",,45,221820.jpg,7,Martínez,5.7,false,,a,14,1,7,49254,49254,10184,10184,1.6,1.6,Martinez,90,0,0,1,0,0,0,0,0,0,0,1,26,19.4,11.9,0,3.1,1,0.0,0.02,0.02,0.44,72,23,100,19,336,143,114,26,,"",,"",,"",0.0,0,0.02,0.02,0.44,0.0,412,104,25,5,25,5,68,23,1.0,1.0
,,195851,0,0,0,0,0,3,1.6,1.6,1,Scott,1,381,false,"",,50,195851.jpg,1,McTominay,1.0,false,,a,14,1,1,1661,1661,7661,7661,0.2,0.2,McTominay,6,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1,0,0.1,0,0.0,0.0,0.0,0.06,271,133,266,144,476,192,287,141,,"",,"",,"",0.0,0,0.0,0.0,0.9,0.0,220,140,225,102,225,102,183,60,0.0,0.0
,,184341,0,0,0,0,0,3,2.3,2.3,2,Mason,2,382,false,"",,65,184341.jpg,2,Mount,0.3,false,,a,14,1,2,1141,1141,1955,1955,0.3,0.3,Mount,60,0,0,1,0,0,0,0,1,0,0,0,-1,10.2,22.8,25,5.8,1,0.3,0.03,0.33,0.21,155,64,42,35,32,22,49,37,,"",,"",,"",0.45,0,0.04,0.49,0.32,0.0,45,26,163,81,163,81,314,103,1.5,1.5
,,202641,0,0,0,0,0,1,3.1,3.1,6,André,6,383,false,"",,50,202641.jpg,6,Onana,6.4,false,,a,14,1,6,22835,22835,15637,15637,1.2,1.2,Onana,90,0,0,1,0,0,0,0,0,0,2,0,25,16.8,0.0,0,1.7,1,0.0,0.0,0.0,0.44,91,18,518,62,481,62,204,18,,"",,"",,"",0.0,2,0.0,0.0,0.44,0.0,226,10,39,6,39,6,61,12,1.0,1.0
,,488404,0,0,0,0,0,3,1.6,1.6,0,Facundo,0,384,false,"",,50,488404.jpg,0,Pellistri Rebollo,0.0,false,,a,14,1,0,56,56,286,286,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,539,236,552,242,528,225,551,239,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,299,192,549,239,549,239,569,248,0.0,0.0
,,176297,0,0,0,0,0,3,2.5,2.5,3,Marcus,3,385,false,"",,70,176297.jpg,3,Rashford,4.6,false,,a,14,1,3,10811,10811,26131,26131,0.4,0.4,Rashford,90,0,0,1,0,0,0,0,0,0,0,0,5,4.6,14.8,8,2.7,1,0.0,0.11,0.11,0.44,222,100,75,57,98,62,137,81,,"",2.0,"",3.0,"",0.0,0,0.11,0.11,0.44,0.0,29,16,83,37,83,37,79,25,1.0,1.0
,,209243,-1,1,-1,1,0,3,2.3,2.3,0,Jadon,0,386,false,"",,64,209243.jpg,0,Sancho,0.3,false,,a,14,1,0,410,410,6831,6831,0.0,0.0,Sancho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,600,269,605,270,599,266,605,270,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,69,48,602,271,602,271,299,98,0.0,0.0
0.0,0.0,106760,0,0,0,0,0,2,0.0,0.0,0,Luke,0,387,false,Calf injury - Expected back 14 Sep,2024-08-14T22:30:05.635756Z,50,106760.jpg,0,Shaw,0.6,false,,i,14,1,0,56,56,20115,20115,0.0,0.0,Shaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,489,186,497,187,456,180,500,187,4.0,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,190,21,502,186,502,186,227,82,0.0,0.0
,,458249,0,0,0,0,0,4,2.2,2.2,8,Joshua,8,389,false,"",,70,458249.jpg,8,Zirkzee,3.5,false,,a,14,1,8,96710,96710,12522,12522,1.1,1.1,Zirkzee,29,1,0,0,0,0,0,0,0,0,0,3,33,33.2,1.8,17,5.2,0,0.07,0.0,0.07,0.23,24,7,182,19,60,17,58,11,,"",,"",,"",0.22,0,0.0,0.22,0.71,0.0,35,15,22,6,22,6,96,15,0.0,0.0
0.0,0.0,550864,0,0,0,0,0,2,0.0,0.0,0,Leny,0,572,false,Foot injury - Expected back 02 Nov,2024-08-05T15:00:04.535911Z,45,550864.jpg,0,Yoro,0.2,false,,i,14,1,0,88,88,5016,5016,0.0,0.0,Yoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,472,185,478,186,433,176,483,186,,"",,"",,"",0.0,0,0.0,0.0,0.0,0.0,524,148,484,184,484,184,388,146,0.0,0.0
